_index,tx_merchant,tx_amount,tx_date,verdict,ocr_merchant,ocr_amount,ocr_date,reasoning,amount_match,merchant_match,confidence,receipt_url
240,SH NASHVILLE - OTHER,689.59,2024-09-24,VERIFIED,Soho House Nashville,689.59,2024-09-24,Amount and merchant are similar enough to be verified.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-24_689_59.jpg
235,201 BELCOURT LOT,5.6,2024-09-21,MISMATCH,Belcourt Luke II,6.73,2024-10-23,"The merchant name is similar to the bank transaction. However, the amounts and dates do not match.",False,True,0.75,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-09-21_5_6.jpg
234,METROPOLIS PARKING,26.25,2024-09-20,VERIFIED,metropolis,26.25,2024-09-19,Amount and merchant name match. Date is off by one day.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-20_26_25_3.jpg
230,AMERICANO LOUNGE,14.09,2024-09-19,VERIFIED,AMERICANO LOUNGE,14.09,,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/americano_lounge_2024-09-19_14_09.png
232,SH NASHVILLE - OTHER,11.63,2024-09-19,VERIFIED,Soho House Nashville,11.63,2024-09-19,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_11_63.jpg
233,SH NASHVILLE - OTHER,38.78,2024-09-19,VERIFIED,Soho House Nashville,38.78,2024-09-19,Amount and merchant name are a close match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-19_38_78.jpg
227,METROPOLIS PARKING,10.99,2024-09-18,VERIFIED,metropolis,10.99,2024-09-17,"Merchant names match, amount is identical within acceptable tolerance, and date is within 1 day.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-18_10_99_3.jpg
229,SH NASHVILLE - OTHER,71.09,2024-09-18,VERIFIED,Soho House Nashville,71.09,2024-09-18,Merchant name is similar. The amounts match exactly. The date matches.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-18_71_09.jpg
228,PMC - PAID PARKING,29.22,2024-09-18,VERIFIED,PMC,29.22,,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-18_29_22.png
226,UBER *TRIP,38.79,2024-09-17,VERIFIED,Uber,38.79,2024-09-16,The amount and merchant are a close match to the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-17_38_79.jpg
221,PMC - PAID PARKING,26.22,2024-09-16,VERIFIED,PMC,26.22,,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-16_26_22.png
219,METROPOLIS PARKING,17.88,2024-09-16,VERIFIED,metropolis,17.88,2024-09-16,Amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-16_17_88.jpg
220,PARKINGMANAGEMENTCOMPANY,38.24,2024-09-16,VERIFIED,Truist Plaza,38.24,2024-09-16,The merchant name and amount closely match the bank transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/parkingmanagementcompany_2024-09-16_38_24_3.jpg
223,SH NASHVILLE - OTHER,40.07,2024-09-16,VERIFIED,Soho House Nashville,40.07,2024-09-16,The amount and the merchant name are similar and within the allowed tolerance.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-16_40_07.jpg
224,TST*MARTINS BAR-B-QUE JO,144.06,2024-09-16,VERIFIED,Martin's Bar-B-Que Joint,144.06,2024-09-16,The amount and the merchant name are a close match,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstmartins_bar_b_que_jo_2024-09-16_144_06.jpg
215,APPLE.COM/BILL,76.81,2024-09-15,VERIFIED,Apple,76.81,2024-09-15,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/apple_com_bill_20240915_76_81_215.jpg
216,APPLE.COM/BILL,77.89,2024-09-15,VERIFIED,Apple,77.89,2024-09-14,"The amount and merchant name closely match the bank transaction. The receipt date is one day off, but this is likely a processing delay.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-15_77_89_3.jpg
214,CLOUDFLARE,5.0,2024-09-14,VERIFIED,CLOUDFLARE,5.0,,The merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/cloudflare_20240914_5_00_214.jpg
212,GOLDEN NUGGET HOTEL LV,313.01,2024-09-13,VERIFIED,Golden Nugget Las Vegas,313.01,2024-09-12,Merchant name and amount are a close match. Amount is offset as a negative on the receipt.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/golden_nugget_hotel_lv_2024-09-13_313_01.png
208,GNLV THE GRILLE,27.22,2024-09-12,VERIFIED,The Grille,27.22,2024-09-11,"Amounts match within $2 and merchant names are recognizably similar, with a date difference of one day.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gnlv_the_grille_2024-09-12_27_22.jpg
209,UBER *TRIP,26.92,2024-09-12,MISMATCH,Uber,26.92,2024-09-11,"The date on the receipt (2024-09-11) does not match the date of the bank transaction (2024-09-12), therefore it is considered a mismatch, even though the merchant and amount are a close match.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_26_92_3.jpg
210,UBER *TRIP,55.53,2024-09-12,VERIFIED,Uber,55.53,2024-09-11,"Amount and merchant match within tolerance. Date is off by one day, but could be time zone difference.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_55_53_3.jpg
211,UBER *TRIP,41.98,2024-09-12,VERIFIED,Uber,39.76,2024-09-14,The merchant is Uber and the amount matches within $2.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-12_41_98.png
201,CADILLAC BAR LAS VEGAS,86.62,2024-09-11,VERIFIED,Cadillac Bar,86.62,2024-09-10,"Merchant names are similar. Amount is an exact match. Date is off by one day, but transaction date is 2024-09-11 and receipt DOB is 2024-09-10, assuming transaction happened next day or they are using the end of day sales date.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/cadillac_bar_las_vegas_2024-09-11_86_62_3.jpg
206,TST* PYRAMIDS CAFE - AIRP,20.66,2024-09-11,VERIFIED,PYRAMIDS CAFE,20.66,2024-09-10,"The amount matches exactly, and the merchant name is similar. The date on the receipt is one day off, but this is considered a minor discrepancy.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_pyramids_cafe_airp_2024-09-11_20_66_3.jpg
207,UBER *TRIP,44.78,2024-09-11,VERIFIED,Uber,44.78,2024-09-10,Amounts match and merchant is similar.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-09-11_44_78_3.jpg
198,BINION'S BARS,43.5,2024-09-10,MISMATCH,Binions Gambling Hall & Hotel,36.5,2024-09-10,The merchant name matches but the amount is significantly different ($43.50 vs $36.50).,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/binions_bars_2024-09-10_43_5.jpg
199,DEL FRISCOS GRILL NASHVL,69.9,2024-09-10,VERIFIED,DEL FRISCOS GRILL NASHVL,69.9,2024-09-10,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/missing_receipt_downhome_09-10-2024_697d5c71.jpg
191,APPLE.COM/BILL,93.26,2024-09-09,VERIFIED,Apple,93.26,2024-09-08,"The transaction amount and merchant align with the receipt, and the date is within a day.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-09_93_26_3.jpg
192,METROPOLIS PARKING,7.55,2024-09-09,VERIFIED,metropolis,7.55,2024-09-09,The amount and merchant name on the receipt closely match the bank transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-09_7_55.jpg
187,CLEAR *CLEARME.COM,318.0,2024-09-08,VERIFIED,CLEAR,318.0,2024-09-08,The receipt from CLEAR matches the bank transaction amount and merchant name.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/clear_318_sep_2024.png
186,CALENDARBRIDGE,10.0,2024-09-08,VERIFIED,CalendarBridge,10.0,2024-09-08,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-09-08_10_0.jpg
190,SPOTIFY USA,13.13,2024-09-08,VERIFIED,Spotify USA Inc.,13.13,2024-09-08,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-09-08_13_13_3.jpg
181,GOLDEN NUGGET HOTEL LV,100.57,2024-09-07,VERIFIED,Golden Nugget Las Vegas,100.57,2024-09-07,Merchant is Golden Nugget and the amount matches the bank transaction exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/golden_nugget_hotel_lv_2024-09-07_100_57.jpg
180,APPLE.COM/BILL,10.96,2024-09-07,VERIFIED,Apple,10.96,2024-09-06,The receipt amount and merchant name match the bank transaction details. The date is within an acceptable timeframe.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-07_10_96_3.jpg
182,METROPOLIS PARKING,26.25,2024-09-07,MISMATCH,metropolis,26.25,2024-09-06,"The amount matches, but the dates are off by one day (receipt date is 2024-09-06 and bank transaction date is 2024-09-07). Also, while the bank transaction refers to METROPOLIS PARKING, the receipt only says metropolis.",True,True,0.9,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-07_26_25_3.jpg
174,APPLE.COM/BILL,10.96,2024-09-06,VERIFIED,Apple,10.96,2024-09-06,Amount and merchant name match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-09-06_10_96_3.jpg
177,SH NASHVILLE - OTHER,40.07,2024-09-06,VERIFIED,Soho House Nashville,40.07,2024-09-06,Merchant and amount match bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-06_40_07.jpg
178,SH NASHVILLE - OTHER,24.56,2024-09-06,VERIFIED,Soho House Nashville,24.56,2024-09-06,The receipt amount and merchant name closely match the bank transaction. The date also matches.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-06_24_56.jpg
170,METROPOLIS PARKING,21.0,2024-09-05,VERIFIED,metropolis,21.0,2024-09-05,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-05_21_0.jpg
171,METROPOLIS PARKING,10.99,2024-09-05,VERIFIED,metropolis,10.99,2024-09-05,"The amount and merchant are similar, and within the allowed tolerance.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-05_10_99.jpg
172,SH NASHVILLE - OTHER,100.82,2024-09-05,VERIFIED,Soho House Nashville,100.82,2024-09-05,The amount and the merchant name both match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-05_100_82.jpg
165,12 SOUTH TAPROOM &AMP; GRILL,59.16,2024-09-04,MISMATCH,12 South Taproom,49.16,2024-09-04,Merchant names are similar but the amounts differ by more than $5. Bank transaction is $59.16 but the receipt shows $49.16.  The totals are significantly different.,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-09-04_59_16.jpg
166,CORNER PUB,39.78,2024-09-04,VERIFIED,Corner Pub Green Hills,39.78,2024-09-04,Merchant names are similar and the amounts match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-09-04_39_78_3.jpg
167,CORNER PUB,45.15,2024-09-04,MISMATCH,Corner Pub Green Hills,37.15,2024-09-04,Amount does not match bank transaction and is off by more than $5. $37.15 vs $45.15,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-09-04_45_15.jpg
169,SQ *WELL COFFEEHOUSE BREN,5.46,2024-09-04,VERIFIED,Well COFFEEHOUSE,5.46,2024-09-04,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_well_coffeehouse_bren_2024-09-04_5_46_3.jpg
168,PMC - PAID PARKING,24.59,2024-09-04,VERIFIED,PMC,24.59,,"The receipt shows a charge from PMC for $24.59, matching the bank transaction.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-04_24_59.png
163,METROPOLIS PARKING,17.88,2024-09-03,VERIFIED,metropolis,17.88,2024-09-03,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-09-03_17_88.jpg
164,SQ *HIGH POINT COFFEE TN,24.17,2024-09-03,VERIFIED,HIGH POINT COFFEE,24.17,,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_high_point_coffee_tn_2024-09-03_24_17.png
160,EXPENSIFY INC.,19.76,2024-09-01,VERIFIED,Expensify,19.76,2024-09-01,Merchant name and amount on receipt match bank transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-09-01_19_76_3.jpeg
159,APPLE.COM/BILL,23.14,2024-08-31,MISMATCH,APPLE.COM/BILL,21.94,2024-07-05,"Merchant name is recognizably similar. Dates are close, however, receipt shows $21.94 and bank transaction shows $23.14, which is a greater than $2 difference.",False,True,0.9,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/apple_com_bill_20240831_23_14_159.pdf
156,CHUY'S 110,84.47,2024-08-30,VERIFIED,Chuy's,84.47,2024-08-30,"The receipt shows a total of $84.47 at Chuy's on 2024-08-30, which matches the bank transaction.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chuys_110_2024-08-30_84_47.jpg
157,METROPOLIS PARKING,16.99,2024-08-30,VERIFIED,metropolis,16.99,2024-08-29,Amounts are an exact match and merchant names are recognizably similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-30_16_99.jpg
158,MIDJOURNEY INC.,32.93,2024-08-30,VERIFIED,Midjourney Inc,32.93,2024-08-29,The merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-08-30_32_93.jpg
154,CHAR GREEN HILLS,67.81,2024-08-29,VERIFIED,Char-Nashville,67.81,2024-08-29,The amounts and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2024-08-29_67_81_3.jpg
155,PMC - PAID PARKING,9.29,2024-08-29,VERIFIED,PMC,9.29,2024-08-27,The amount matches and the merchant is the same.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-29_9_29.jpg
152,SH NASHVILLE - OTHER,18.1,2024-08-28,VERIFIED,Soho House Nashville,18.1,2024-08-28,Merchant name is similar (Soho House Nashville vs SH NASHVILLE) and amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-28_18_1.jpg
151,PMC - PAID PARKING,26.22,2024-08-28,VERIFIED,PMC,26.22,2024-08-28,The receipt amount matches the bank transaction amount and the merchant name is the same.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-28_26_22.jpg
141,APPLE.COM/BILL,40.33,2024-08-27,VERIFIED,Apple,40.33,2024-08-27,Merchant and amount match the transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-08-27_40_33.jpg
143,SOUTHWES 5262554636372,418.98,2024-08-27,VERIFIED,Southwest,418.98,2024-09-10,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/southwes_5262554636372_2024-08-27_418_98.jpg
138,IMDBPRO,19.99,2024-08-26,VERIFIED,"IMDb.com, Inc.",19.99,2024-08-26,"Merchant name is similar (IMDBPRO vs IMDb.com), date is the same and amount matches exactly.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-08-26_19_99.jpg
139,PMC - PAID PARKING,23.21,2024-08-26,VERIFIED,PMC,23.21,2024-08-20,Merchant name and amount match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-26_23_21_3.jpg
140,SH NASHVILLE F&AMP;B,24.91,2024-08-26,VERIFIED,Soho House Nashville,24.91,2024-08-26,"Merchant names are similar, and amount matches.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-08-26_24_91.jpg
136,ROSTR PRO,50.0,2024-08-25,VERIFIED,"ROSTR, Inc",50.0,2024-08-25,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/rostr_pro_2024-08-25_50_0.jpg
134,CLAUDE.AI SUBSCRIPTION,21.95,2024-08-24,VERIFIED,Anthropic,21.95,2024-08-23,"Amount and merchant are a strong match, within acceptable tolerances.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-08-24_21_95.jpg
124,CORNER PUB,79.64,2024-08-23,VERIFIED,Corner Pub Green Hills,79.64,2024-08-23,"The receipt shows Corner Pub Green Hills, the date matches the bank transaction, and the total amount of $79.64 matches the bank transaction.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-08-23_79_64_3.jpg
125,METROPOLIS PARKING,10.99,2024-08-23,VERIFIED,metropolis,10.99,2024-08-23,The amount and merchant name are similar and the amount difference is within the $2 tolerance.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-23_10_99_3.jpg
129,SH NASHVILLE - OTHER,9.05,2024-08-23,VERIFIED,Soho House Nashville,9.05,2024-08-05,"Amounts match exactly, merchant name is very similar, only the date is off.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-23_9_05.png
120,LINKEDIN JOB 9849229796,174.56,2024-08-22,VERIFIED,LinkedIn Corporation,174.56,2024-08-22,The amount and the merchant name are a match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/linkedin_job_9849229796_2024-08-22_174_56.jpg
121,PMC - PAID PARKING,22.51,2024-08-22,VERIFIED,PMC,22.51,,"Merchant name matches (PMC), and amount matches ($22.51).",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-22_22_51_3.jpg
122,PMC - PAID PARKING,29.28,2024-08-22,VERIFIED,PMC,29.28,,Amount matches bank transaction and the merchant is PMC on both,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-22_29_28_3.jpg
117,PMC - PAID PARKING,38.03,2024-08-21,VERIFIED,PMC,38.03,,Merchant name and amount match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-21_38_03_3.jpg
112,METROPOLIS PARKING,27.42,2024-08-20,MISMATCH,Metropolis,27.42,2025-07-21,The dates are different. Receipt date is 2025-07-21 and transaction date is 2024-08-20,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-20_27_42_3.jpg
113,PARK HAPPY LLC,10.26,2024-08-20,VERIFIED,PARK HAPPY LLC,10.26,2024-08-20,"Merchant names are similar, and the amounts match exactly.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-08-20_10_26.jpg
114,PMC - PAID PARKING,23.21,2024-08-20,VERIFIED,PMC,23.21,2024-08-20,The amount and merchant on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-20_23_21_3.jpg
115,TST*PANCHO AND LEFTYS CA,28.39,2024-08-20,VERIFIED,PANCHO LEFTY'S,28.34,2024-08-20,The amounts match within the acceptable threshold ($2) and the merchant names are very similar. Pancho Lefty's on the receipt and Pancho and Leftys in the bank description.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstpancho_and_leftys_ca_2024-08-20_28_39_3.jpg
109,SH NASHVILLE - OTHER,51.7,2024-08-19,VERIFIED,Soho House Nashville,51.7,2024-08-19,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-19_51_7.jpg
110,SH NASHVILLE - OTHER,47.82,2024-08-19,VERIFIED,Soho House Nashville,47.82,2024-08-19,The amount and the merchant name are recognizably similar.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-19_47_82.jpg
111,SH NASHVILLE - OTHER,31.02,2024-08-19,VERIFIED,Soho House Nashville,31.02,2024-08-19,Amount and merchant are a close match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-19_31_02.PNG
106,METROPOLIS PARKING,31.5,2024-08-18,VERIFIED,metropolis,31.5,2024-08-18,Amount and merchant name matches the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-18_31_5.jpg
107,TST*LOSERS - DOWNTOWN,78.0,2024-08-18,MISMATCH,Losers - Downtown,76.0,2024-08-18,Amounts differ by more than $2 ($78.00 vs $76.00).,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstlosers_downtown_2024-08-18_78_0.jpg
104,METROPOLIS PARKING,42.0,2024-08-17,VERIFIED,metropolis,42.0,2024-08-17,Merchant names are the same and amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-17_42_0.jpg
105,TM *PBR TEAMS,623.1,2024-08-17,VERIFIED,PBR: Nashville Stampede Days,623.1,2024-08-18,The amounts match and the merchant names are similar. PBR is likely the abbreviation used in the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tm_pbr_teams_2024-08-17_623_1.jpg
98,APPLE.COM/BILL,76.81,2024-08-15,VERIFIED,App Store,76.81,2024-08-15,The merchant is Apple and the amount matches the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-08-15_76_81_3.jpg
99,PARK HAPPY LLC,8.85,2024-08-15,VERIFIED,PARK HAPPY LLC,8.85,2024-08-15,The amount and merchant name on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-08-15_8_85.jpg
100,SH NASHVILLE - OTHER,74.97,2024-08-15,VERIFIED,Soho House Nashville,74.97,2024-08-15,The amount and merchant name on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-15_74_97.jpg
92,CLOUDFLARE,5.0,2024-08-14,UNCLEAR,CLOUDFLARE,5.0,,"Date is not present on the receipt. Merchant and amount match, but the date is missing for proper verification. We cannot definitively say this is verified without the date on the receipt.",True,True,0.75,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/cloudflare_20240814_5_00_92.jpg
93,MAFIAOZAS,15.38,2024-08-14,MISMATCH,MAFIAOZA'S,10.38,2024-08-14,The merchant matches but the amount due on the receipt ($10.38) does not match the bank transaction amount ($15.38).,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/mafiaozas_2024-08-14_15_38_3.jpg
94,METROPOLIS PARKING,10.99,2024-08-14,VERIFIED,metropolis,10.99,2024-08-13,The amount and merchant name closely match. Date is off by one day but acceptable.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-14_10_99_3.jpg
95,PARK HAPPY LLC,8.85,2024-08-14,VERIFIED,PARK HAPPY LLC,8.85,2024-08-14,The amount and merchant name on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-08-14_8_85.jpg
97,SH NASHVILLE - OTHER,27.14,2024-08-14,MISMATCH,Soho House Nashville,14.22,2024-09-26,Receipt amount is $14.22 but bank transaction is $27.14. Dates do not match either.,False,True,0.9,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-14_27_14.jpg
89,O-KU NASHVILLE,58.21,2024-08-13,MISMATCH,O-Ku Sushi,48.21,2024-08-13,The amounts are off by more than $5 ($58.21 vs $48.21). Merchant name is similar.,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/o_ku_nashville_2024-08-13_58_21.jpeg
90,OPTIMIST NASHVILLE,44.32,2024-08-13,VERIFIED,Char-Nashville,43.6,2024-07-12,The amount on the receipt ($43.60) is within $2 of the bank transaction amount ($44.32) and the merchant name (Char-Nashville) is recognizably similar to the bank transaction description (OPTIMIST NASHVILLE).,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/optimist_nashville_2024-08-13_44_32_3.jpg
91,OPTIMIST NASHVILLE,896.44,2024-08-13,VERIFIED,The Optimist,896.44,2024-08-13,Merchant names are similar and amount is within $2 after adding tip.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/optimist_nashville_2024-08-13_896_44_3.jpg
