Date,Description,Amount,Category,Receipt URL,Validation Status,Notes
2024-09-12,UBER *TRIP,$26.92,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/686_uber_2024-09-11_26_92.jpg,verified,Uber around Las Vegas - Area 15 partnership meetings
2024-09-12,UBER *TRIP,$55.53,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/687_uber_2024-09-11_55_53.jpg,verified,Uber from San Diego Airport to La Jolla - SoCal meetings
2024-09-12,UBER *TRIP,$41.98,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/688_uber_2024-09-14_39_75.png,verified,Uber from La Jolla to San Diego Airport - returning from meetings
2024-09-11,CADILLAC BAR LAS VEGAS,$86.62,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/680_cadillac_bar_2024-09-10_86_62.jpg,verified,Cadillac Bar Las Vegas - Area 15 meetings
2024-09-11,TST* PYRAMIDS CAFE - AIRP,$20.66,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/683_pyramids_caf_airport_2024-09-10_20_66.jpg,verified,Pyramids Cafe Airport - Travel meal
2024-09-11,UBER *TRIP,$44.78,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/684_uber_2024-09-10_44_78.jpg,verified,Uber around Las Vegas - Area 15/Meow Wolf site visit
2024-09-11,SWA*UPGBOARD5264253430990,$40.00,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/947_swa_upgboard5264253430990_2024-09-11_40_00.jpg,verified,Flight upgrade - Las Vegas
2024-09-11,SWA*UPGBOARD5264253431024,$40.00,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/948_swa_upgboard5264253431024_2024-09-11_40_00.jpg,verified,Boarding upgrade - Las Vegas
2024-09-11,APPLE.COM/BILL,$24.99,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4338_apple_apple_developer_program__month_2024-09-11_24_99.png,verified,Apple - Apple Developer Program (Annual)
2024-09-10,BINION'S BARS,$43.50,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/678_front_bar_binions_gambling_hal_2024-09-10_36_50.jpg,verified,Binions Las Vegas - NFR dinner
2024-09-10,DEL FRISCOS GRILL NASHVL,$69.90,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/942_del_friscos_grill_nashvl_2024-09-10_69_90.png,verified,Del Friscos Brentwood - Dinner with Sean Swarner
2024-09-09,APPLE.COM/BILL,$79.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/671_apple_com_bill_2024-09-08_93_26.jpg,verified,Apple - PLAUD AI Voice Recorder Pro (Annual)
2024-09-09,METROPOLIS PARKING,$7.55,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/672_metropolis_2024-09-09_7_54.jpg,verified,Parking - Downtown meeting
2024-09-08,CLEAR *CLEARME.COM,$318.00,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/139_clear_2024-09-08_318_00.png,verified,TSA CLEAR - Expedited airport security
2024-09-08,CALENDARBRIDGE,$10.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/666_calendarbridge_2024-09-08_10_00.jpg,verified,CalendarBridge - Calendar sync across accounts (Monthly)
2024-09-08,SPOTIFY USA,$13.13,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/670_spotify_usa_inc_2024-09-08_13_13.jpg,verified,Spotify Premium - Music research and industry tracking (Monthly)
2024-09-07,GOLDEN NUGGET HOTEL LV,$100.57,DH: Travel Costs - Hotel,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/182_golden_nugget_las_vegas_2024-09-10_100_56.jpg,verified,Golden Nugget Las Vegas - Hotel restaurant
2024-09-07,APPLE.COM/BILL,$10.96,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/660_apple_com_2024-09-06_10_96.jpg,verified,Apple - Textastic Code Editor (One-time)
2024-09-07,METROPOLIS PARKING,$26.25,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/662_metropolis_2024-09-06_26_25.jpg,verified,Parking - Downtown meeting
2024-09-06,APPLE.COM/BILL,$10.96,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/654_apple_com_bill_2024-09-06_10_96.jpg,verified,Apple - Textastic Code Editor (One-time)
2024-09-06,SH NASHVILLE - OTHER,$40.07,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/657_soho_house_nashville_2024-09-06_40_07.jpg,verified,Soho House Nashville - Meeting with Brian Thurman (Taillight)
2024-09-06,SH NASHVILLE - OTHER,$24.56,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/658_soho_house_nashville_2024-09-06_24_55.jpg,verified,Soho House Nashville - Coffee with Mandy Goenner (Taillight)
2024-09-05,METROPOLIS PARKING,$21.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/138_metropolis_2024-09-05_21_00.jpg,verified,Parking - Downtown meeting
2024-09-05,METROPOLIS PARKING,$10.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/651_metropolis_2024-09-05_10_99.jpg,verified,Parking - Downtown meeting
2024-09-05,SH NASHVILLE - OTHER,$100.82,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/652_soho_house_nashville_2024-09-05_100_81.jpg,verified,Soho House Nashville - Meeting with Scott Siman (Em.co)
2024-09-04,12 SOUTH TAPROOM & GRILL,$59.16,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/134_12_south_taproom_2024-09-04_49_15.jpg,verified,"12 South Taproom - Team dinner with Rachel, Kevin Sabbe"
2024-09-04,CORNER PUB,$39.78,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/135_corner_pub_green_hills_2024-09-04_39_78.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co) and Dallas Jackson
2024-09-04,CORNER PUB,$45.15,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/136_corner_pub_green_hills_2024-09-04_37_14.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co)
2024-09-04,SQ *WELL COFFEEHOUSE BREN,$5.46,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/137_the_well_coffeehouse_2024-09-04_5_46.jpg,verified,Well Coffeehouse - Coffee with Tyler Stevens (Kinwoven)
2024-09-04,PMC - PAID PARKING,$24.59,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/911_pmc_parking_2024-09-04_24_58.png,verified,Parking - Downtown meeting
2024-09-03,METROPOLIS PARKING,$17.88,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/132_metropolis_2024-09-03_17_87.jpg,verified,Parking - Downtown meeting
2024-09-03,SQ *HIGH POINT COFFEE TN,$24.17,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/133_amazon_2024-09-03_24_12.png,verified,High Point Coffee - Coffee with Scott Siman (Em.co)
2024-09-01,EXPENSIFY INC.,$19.76,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/130_expensify_2024-09-01_19_76.jpeg,verified,Expensify - Expense tracking and reporting (Monthly)
2024-08-31,APPLE.COM/BILL,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/129_apple_com_bill_2024-10-03_23_14.jpg,verified,Apple - ChatGPT Plus (Monthly)
2024-08-30,CHUY'S 110,$84.47,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/126_chuy_s_2024-08-30_84_46.jpg,verified,"Chuys - Dinner with Rachel, Alix Colby Teppel"
2024-08-30,METROPOLIS PARKING,$16.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/127_metropolis_2024-08-29_16_98.jpg,verified,Parking - Downtown meeting
2024-08-30,MIDJOURNEY INC.,$32.93,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/128_midjourney_inc_2024-08-29_32_92.jpg,verified,"Midjourney - Marketing, creative, pitch decks (Monthly)"
2024-08-29,CHAR GREEN HILLS,$67.81,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/124_char_nashville_2024-08-29_67_81.jpg,verified,Char Nashville - Lunch with Jimmy Wheeler (State of TN)
2024-08-29,PMC - PAID PARKING,$9.29,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/125_pmc_2024-07-25_9_28.jpg,verified,Parking - Downtown meeting
2024-08-28,SH NASHVILLE - OTHER,$18.10,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/122_soho_house_nashville_2024-08-28_18_10.jpg,verified,Soho House Nashville - Meeting with Scott Siman (Em.co)
2024-08-28,PMC - PAID PARKING,$26.22,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/632_pmc_2024-08-28_26_21.jpg,verified,Parking - Downtown meeting
2024-08-27,APPLE.COM/BILL,$40.33,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/115_apple_services_2024-08-27_40_32.jpg,verified,Apple - Apple One Monthly
2024-08-27,SOUTHWES 5262554636372,$418.98,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/116_southwest_2024-09-10_418_98.jpg,verified,Southwest Airlines - Business flight
2024-08-26,IMDBPRO,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/112_imdb_com_inc_2024-08-26_19_98.jpg,verified,IMDb Pro - Film/TV industry database (Monthly)
2024-08-26,PMC - PAID PARKING,$23.21,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/113_pmc_2024-08-20_23_21.jpg,verified,Parking - Downtown meeting
2024-08-26,SH NASHVILLE F&B,$24.91,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/114_soho_house_nashville_2024-06-26_24_91.jpg,verified,Soho House Nashville - Meeting with Ben Kline (Red Light Management)
2024-08-25,ROSTR PRO,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/111_rostr_inc_2024-08-25_50_00.jpg,verified,Rostr Pro - Music industry CRM and contacts (Monthly)
2024-08-24,CLAUDE.AI SUBSCRIPTION,$21.95,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/110_anthropic_2024-08-23_21_94.jpg,verified,Claude AI - AI assistant for content creation and coding (Monthly)
2024-08-24,PARK HAPPY LLC,$7.63,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/616_itunes_store_2024-08-28_16_41.png,verified,Parking - Downtown meeting
2024-08-23,CORNER PUB,$79.64,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/102_corner_pub_green_hills_2024-08-23_79_64.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co)
2024-08-23,METROPOLIS PARKING,$10.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/103_metropolis_2024-08-23_10_99.jpg,verified,Parking - Downtown meeting
2024-08-23,SH NASHVILLE - OTHER,$9.05,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/107_soho_house_nashville_2024-08-05_9_05.png,verified,Soho House Nashville - Meeting with Scott Siman (Em.co)
2024-08-22,LINKEDIN JOB 9849229796,$174.56,BD: Advertising & Promotion,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/98_linkedin_corporation_2024-08-22_174_56.jpg,verified,LinkedIn - Job posting for Down Home position
2024-08-22,PMC - PAID PARKING,$22.51,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/99_pmc_2024-08-22_22_51.jpg,verified,Parking - Downtown meeting
2024-08-22,PMC - PAID PARKING,$29.28,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/100_pmc_2024-08-22_29_28.jpg,verified,Parking - Downtown meeting
2024-08-21,PMC - PAID PARKING,$38.03,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/95_pmc_2024-08-21_38_03.jpg,verified,Parking - Downtown meeting
2024-08-20,METROPOLIS PARKING,$27.42,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/91_metropolis_parking_2025-07-21_27_42.jpg,verified,Parking - Meeting with Jason Ross (Down Home)
2024-08-20,PARK HAPPY LLC,$10.26,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/92_park_happy_llc_2024-08-20_10_25.jpg,verified,Parking - Meeting with Jason Ross (Down Home)
2024-08-20,PMC - PAID PARKING,$23.21,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/93_pmc_paid_parking_2024-08-20_23_21.jpg,verified,Parking - Meeting with Jason Ross (Down Home)
2024-08-20,TST*PANCHO AND LEFTYS CA,$28.39,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/94_pancho_leftys_2024-08-20_28_39.jpg,verified,Pancho & Leftys - Jigsaw Partners dinner
2024-08-19,SH NASHVILLE - OTHER,$51.70,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/89_soho_house_nashville_2024-08-19_51_70.jpg,verified,Soho House Nashville - Kate style roadmap meeting with Rachel
2024-08-19,SH NASHVILLE - OTHER,$47.82,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/90_soho_house_nashville_2024-08-19_47_82.jpg,verified,Kate Style Roadmap - Lunch with Rachel
2024-08-19,SH NASHVILLE - OTHER,$31.02,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/592_soho_house_nashville_2024-08-19_31_01.png,verified,Soho House Nashville - Kate style roadmap meeting with Rachel
2024-08-18,METROPOLIS PARKING,$31.50,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/86_metropolis_2024-08-18_31_50.jpg,verified,Parking - Downtown meeting
2024-08-18,TST*LOSERS - DOWNTOWN,$78.00,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/87_losers_downtown_2024-08-18_76_00.jpg,verified,Losers Nashville - PBR event dinner
2024-08-17,METROPOLIS PARKING,$42.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/84_metropolis_2024-08-17_42_00.jpg,verified,Parking - Downtown meeting
2024-08-17,TM *PBR TEAMS,$623.10,DH: BD: Client Entertainment,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/85_pbr_nashville_stampede_days_2024-08-18_623_10.jpg,verified,PBR Nashville Stampede Days - Event tickets
2024-08-15,APPLE.COM/BILL,$76.81,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/81_apple_2024-08-15_76_81.jpg,verified,Apple - LinkedIn Premium Business (Monthly)
2024-08-15,PARK HAPPY LLC,$8.85,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/82_park_happy_llc_2024-08-15_8_84.jpg,verified,Parking - Downtown meeting
2024-08-15,SH NASHVILLE - OTHER,$74.97,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/83_soho_house_nashville_2024-08-15_74_96.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability)
2024-08-14,CLOUDFLARE,$5.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/76_cloudflare_2025-01-14_5_00.jpg,verified,Cloudflare - CDN and DNS for Down Home websites (Monthly)
2024-08-14,MAFIAOZAS,$15.38,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/77_mafiaozas_2024-08-14_14_15.jpg,verified,Mafiaozas Nashville - Lunch with Rachel
2024-08-14,METROPOLIS PARKING,$10.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/78_metropolis_2024-08-13_10_99.jpg,verified,Parking - Downtown meeting
2024-08-14,PARK HAPPY LLC,$8.85,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/79_park_happy_llc_2024-08-14_8_84.jpg,verified,Parking - Downtown meeting
2024-08-14,SH NASHVILLE - OTHER,$27.14,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/578_soho_house_nashville_2024-08-14_14_22.jpg,verified,Soho House Nashville - Meeting with Dawn Gates (UMG Nashville)
2024-08-13,O-KU NASHVILLE,$58.21,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/73_soho_house_nashville_2024-08-05_58_15.jpeg,verified,"O-Ku Nashville - Team lunch with Alex, Amo, Jason Ross, Rachel, Doug Phillips"
2024-08-13,OPTIMIST NASHVILLE,$44.32,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/74_char_nashville_2024-07-12_43_60.jpg,verified,"The Optimist Nashville - Dinner with Rachel, Jason Ross (Down Home)"
2024-08-13,OPTIMIST NASHVILLE,$896.44,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/75_optimist_nashville_2024-08-13_896_44.jpg,verified,"The Optimist Nashville - Team dinner with Alex, Amo, Jason Ross, Rachel, Doug Phillips"
2024-08-11,APPLE.COM/BILL,$17.55,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/71_app_store_2024-07-14_17_55.jpg,verified,Apple - Contacts App Premium (Monthly)
2024-08-11,SUNO INC.,$288.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/72_suno_2024-08-11_288_00.jpg,verified,Suno AI - AI music generation platform (Monthly)
2024-08-10,APPLE.COM/BILL,$9.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/68_apple_com_bill_2024-08-10_17_51.jpg,verified,Apple - Pythonista 3 (One-time)
2024-08-10,DD *DOORDASH EDLEYSBAR,$119.34,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/69_edley_s_bar_b_que_2024-08-09_119_34.jpg,verified,"Edleys BBQ - Lunch delivery with Rachel, Alix Colby Teppel"
2024-08-10,MIDJOURNEY INC.,$10.98,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/70_midjourney_inc_2024-08-10_10_98.jpg,verified,"Midjourney - Marketing, creative, pitch decks (Monthly)"
2024-08-10,DD *DOORDASH JIMNNICKS,$94.10,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/565_10_11_25_12_59am_2010-11-25_94_09.jpg,verified,"Jim N Nicks BBQ - Lunch delivery with Rachel, Kevin Sabbe"
2024-08-08,CALENDARBRIDGE,$10.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/64_calendarbridge_2024-08-08_10_00.jpg,verified,CalendarBridge - Calendar sync across accounts (Monthly)
2024-08-08,PMC - PAID PARKING,$38.03,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/65_pmc_2024-08-08_38_03.jpg,verified,Parking - Downtown meeting
2024-08-08,SPOTIFY USA,$13.13,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/66_spotify_usa_inc_2024-08-08_13_13.jpg,verified,Spotify Premium - Music research and industry tracking (Monthly)
2024-08-06,DISCO,$82.32,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/61_disco_2024-08-06_82_31.jpg,verified,Disco Nashville - Industry dinner
2024-08-06,SH NASHVILLE - OTHER,$18.10,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/62_sh_nashville_other_2024-08-06_18_10.jpg,verified,Soho House Nashville - Meeting with Rachel and Kevin Sabbe
2024-08-06,TST*HOMEGROWN TAPROOM &,$84.20,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/63_homegrown_taproom_kitchen_2024-06-24_84_20.jpg,verified,"Homegrown Taproom - Lunch with Rachel, Kevin Sabbe"
2024-08-06,METROPOLIS PARKING,$21.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1625_metropolis_parking_2024-08-06_21_00.jpg,verified,Parking - Downtown meeting
2024-08-05,SH NASHVILLE - OTHER,$9.05,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/57_soho_house_nashville_2024-08-05_9_05.png,verified,Soho House Nashville - Meeting with Scott Siman (Em.co)
2024-08-05,SH NASHVILLE - OTHER,$38.78,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/58_soho_house_nashville_2024-08-05_38_78.jpg,verified,Soho House Nashville - Meeting with Tyler Stevens (Kinwoven)
2024-08-05,SH NASHVILLE - OTHER,$58.16,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/59_soho_house_nashville_2024-08-05_58_15.jpg,verified,Soho House Nashville - Meeting with Scott Siman (Em.co)
2024-08-05,SH NASHVILLE F&B,$53.98,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/60_soho_house_nashville_2024-08-04_53_97.jpg,verified,Soho House Nashville - Meeting with Tyler Stevens (Kinwoven)
2024-08-05,METROPOLIS PARKING,$21.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/551_metropolis_2024-08-06_21_00.jpg,verified,Parking - Downtown meeting
2024-08-03,APPLE.COM/BILL,$251.33,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/55_apple_store_2024-08-02_251_33.jpg,verified,Apple - Taskade Pro (Annual)
2024-08-03,TASKADE PRO YEARLY,$251.33,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/inbox/1cc2a59db4d6.jpg,verified,Taskade Pro (Annual)
2024-08-02,TST*NADEENS HERMITAGE HA,$39.52,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/54_tst_nadeens_hermitage_ha_2024-08-02_39_52.jpg,verified,Nadeens - Breakfast
2024-08-01,EXPENSIFY INC.,$19.76,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/51_expensify_2024-08-01_19_76.jpg,verified,Expensify - Expense tracking and reporting (Monthly)
2024-08-01,METROPOLIS PARKING,$15.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/52_metropolis_2024-08-01_15_99.jpg,verified,Parking - Meeting with Michael Gray (CMHOF)
2024-08-01,SH NASHVILLE F&B,$22.28,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/545_soho_house_nashville_2024-08-01_22_28.jpg,verified,Soho House Nashville - Breakfast with Michael Gray (CMHOF)
2024-07-31,APPLE.COM/BILL,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/50_app_store_2024-07-30_23_14.png,verified,Apple - ChatGPT Plus (Monthly)
2024-07-30,METROPOLIS PARKING,$15.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/48_metropolis_2024-07-30_15_99.jpg,verified,Parking - Downtown meeting
2024-07-30,SH NASHVILLE - OTHER,$24.91,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/49_soho_house_nashville_2024-07-30_24_91.jpg,verified,Soho House Nashville - Meeting with Dawn Gates (UMG)
2024-07-29,PARKING MANAGEMENT CO.,$8.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/47_1201_garage_2024-07-29_8_00.jpg,verified,Parking - Meeting with Patrick Humes (Music City Rodeo)
2024-07-28,CARTA NORTH GARAGE,$11.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/46_flash_carta_north_2024-07-28_11_00.jpg,verified,Parking - Downtown meeting
2024-07-27,APPLE.COM/BILL,$40.33,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/45_apple_com_services_2024-07-27_40_32.jpg,verified,Apple - Apple One Monthly
2024-07-26,IMDBPRO,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/42_imdbpro_2024-07-26_19_98.png,verified,IMDb Pro - Film/TV industry database (Monthly)
2024-07-26,PARK HAPPY LLC,$8.85,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/43_park_happy_2024-07-26_8_84.jpg,verified,Parking - Downtown meeting
2024-07-26,SH NASHVILLE - OTHER,$9.05,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/44_soho_house_nashville_2024-07-26_9_05.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability)
2024-07-25,CHAR GREEN HILLS,$43.60,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/38_char_nashville_2024-07-25_36_60.jpg,verified,Char Nashville - Lunch with Ken Larish (Real Estate)
